job_title,company_name,location,job_category,skill
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Data Pipelines
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Data Integration
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Data Infrastructure
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Cloud Snowflake DBT
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Data Visualization
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,DataDriven Decision Making
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Data Warehouse (DWH) Systems
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Data Migration
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Fivetran
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Informatica Cloud
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,ProblemSolving Skills
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Data Transformation
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Data Structures
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Metadata
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Dependency Management
Senior Data Engineer- Snowflake,Tiger Analytics,"Montreal, Quebec, Canada",Data Engineer,Workload Management
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Analysis
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Statistical Analysis
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Interpretation
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Advanced Statistical Techniques
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Business Intelligence
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Datadriven Decision Making
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Performance Metrics
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Performance Reports
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Business Questions
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Requirements
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Optimization
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,A/B Testing
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Quality
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Integrity
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Accuracy
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Completeness
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Cleansing
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Manipulation
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Visualization
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Tableau
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Power BI
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Statistical Modeling
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Hypothesis Testing
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,A/B Testing Methodologies
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Management
Data Analyst Part Time,Toyandsons,"Saskatoon, Saskatchewan, Canada",Data Analyst,ETL Processes
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Data Science
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Data Analytics
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Statistics
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Mathematics
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Electrical Engineering
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Computer Science
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Tactical Marketing
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Semiconductor Industry
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Python
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Excel
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,SQL
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,R
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Tableau
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Power BI
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Data Visualization
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Analytical Skills
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,ProblemSolving Skills
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Attention to Detail
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Communication Skills
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Translation of Technical Findings
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Eagerness to Learn
Co-op Technical Marketing Data Analyst,Renesas Electronics,"Ottawa, Ontario, Canada",Data Analyst,Adaptability to New Technologies
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Analysis
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Interpretation
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,DataDriven Decision Making
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Visualization
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Statistical Modeling
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Hypothesis Testing
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,A/B Testing
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Quality Improvement
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Management
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Cleansing
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Manipulation
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,SQL
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,R
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Python
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Tableau
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Power BI
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,ETL
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Collection
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Mining
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Business Intelligence
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Analytical Thinking
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Critical Thinking
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Problem Solving
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Communication
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Collaboration
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Teamwork
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Integrity
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Accuracy
Data Analyst Part Time,Voxmediallc,"Saskatoon, Saskatchewan, Canada",Data Analyst,Data Completeness
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Data Analysis
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,SQL
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,R
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Python
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Data Visualization
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Tableau
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Power BI
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Statistics
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,A/B Testing
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Data Management
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Data Quality Control
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Hypothesis Testing
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,ETL (Extract Transform Load)
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Collaboration
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Communication
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Problem Solving
Data Analyst Part Time,Voxmediallc,"Fort McMurray, Alberta, Canada",Data Analyst,Critical Thinking
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Data Analysis
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Data Interpretation
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Statistical Analysis
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Data Visualization
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,SQL
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,R
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Python
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,ETL
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Data Mining
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Hypothesis Testing
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,A/B Testing
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Data Management
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Data Quality
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Business Intelligence
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,DataDriven Decision Making
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Communication
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Collaboration
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Problem Solving
Data Analyst Part Time,Voxmediallc,"Haldimand County, Ontario, Canada",Data Analyst,Critical Thinking
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,ETL
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Data Management
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Python
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Go
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Perl
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Ruby
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Java
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Data modeling
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Data Analysis
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Data reporting
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Statistical methods
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Communication skills
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Build engineering
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Open Source projects
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Data processing
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Messaging
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Workflow technologies
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,PostgreSQL
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Data Engineering
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Cloud environments
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Kubernetes
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Agile processes
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Practical development
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Data Science
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Machine Learning
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,API design
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Microservices
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,GitHub
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Pull requests
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Code review
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Continuous testing
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Integration
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Deployment
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Slack
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Zoom
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Jira
Senior Data Engineer,ActiveState,"Vancouver, British Columbia, Canada",Data Engineer,Google Drive
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Data Engineering
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Data Pipeline Management
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Data Modeling
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Data Quality Assurance
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,ETL Development
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,SQL Optimization
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,MapReduce
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Hadoop Ecosystem
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Python
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Ruby
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Bash
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,SQL
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,MySQL
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,PostgreSQL
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,SQL Server
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Oracle
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Airflow
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Oozie
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Azkaban
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,UC4
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Data Analytics
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Workflow Management
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Hadoop (or similar) Ecosystem
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Scripting Language (Python Ruby Bash)
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,SQL Engine
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,SQL Language (MySQL PostgreSQL SqlServer Oracle)
"Data Engineer, Marketplace",Lyft,"Toronto, Ontario, Canada",Data Engineer,Workflow Management Tool (Airflow Oozie Azkaban UC4)
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Data Analysis
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Statistical Techniques
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Data Manipulation Processes
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Data Visualization
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,SQL
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,R
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Python
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Tableau
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Power BI
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Statistical Modeling
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Hypothesis Testing
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,A/B Testing
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Data Integrity
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Data Accuracy
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Data Completeness
Data Analyst Part Time,Voxmediallc,"Brossard, Quebec, Canada",Data Analyst,Team Environment
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Data Analysis
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Advanced Statistical Techniques
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Data Visualization
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,SQL
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,R
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Python
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Hypothesis Testing
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,A/B Testing
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Tableau
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Power BI
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Data Manipulation
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Data Quality
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Data Integrity
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Data Collection
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Data Cleansing
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,Data Management
Data Analyst Part Time,Toyandsons,"Sherbrooke, Quebec, Canada",Data Analyst,ETL Processes
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Power BI
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,DAX
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Power Query
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Data Modelling
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,SQL Server
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,SQL
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Views
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Stored Procedures
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Triggers
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Table Design
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,RPA
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,UIPath
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Winautomation
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Zapier
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Data Analysis
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Reporting
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Data Warehousing
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Data Integration
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Data Quality
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Data Standards
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,HL7
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,FHIR
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Healthcare Data
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Problem Solving
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Communication
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Collaboration
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Attention to Detail
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Data Privacy
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,GDPR
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,HIA
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,PIPEDA
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,PHIPA
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,PIPA
Business Intelligence Analyst,ELNA Medical,"Montreal, Quebec, Canada",BI Analyst,Quebec Healthcare Law
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,Azure Databricks
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,Data Factory
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,Synapse Analytics
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,SQL DB
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,ADLS Gen 2
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,ETL/ELT
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,Big Data Solutions
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,Spark
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,Python
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,Data warehousing
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,SQL
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,Change Data Capture (CDC)
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,Agile
Senior Azure Data Engineer,Zortech Solutions,"Toronto, Ontario, Canada",Data Engineer,Objectoriented programming
Senior Data Engineer - AWS,Pare,"Calgary, Alberta, Canada",Data Engineer,AWS
Senior Data Engineer - AWS,Pare,"Calgary, Alberta, Canada",Data Engineer,SQL
Senior Data Engineer - AWS,Pare,"Calgary, Alberta, Canada",Data Engineer,MySQL
Senior Data Engineer - AWS,Pare,"Calgary, Alberta, Canada",Data Engineer,MSSQL
